AnnoMese,Postazione,Giorno,N Giorno Settimana,Strada,Transiti - Totale,Transiti - Non Classificato,Transiti - Leggeri,Transiti - Pesanti,Transiti - Diurno,Transiti - Notturno,Transiti - Feriali,Transiti - Festivi
2020/01,7,06/01/2020,1,SS 64 tra Porretta Terme e Sambuca Pistoiese,5.594,0,5.552,42,4.622,972,0,5.594
2020/01,7,07/01/2020,2,SS 64 tra Porretta Terme e Sambuca Pistoiese,6.539,1,6.357,181,5.519,1.020,6.539,0
2020/01,7,08/01/2020,3,SS 64 tra Porretta Terme e Sambuca Pistoiese,6.503,0,6.269,234,5.471,1.032,6.503,0
2020/01,7,09/01/2020,4,SS 64 tra Porretta Terme e Sambuca Pistoiese,6.089,3,5.887,199,5.039,1.050,6.089,0
2020/01,7,10/01/2020,5,SS 64 tra Porretta Terme e Sambuca Pistoiese,6.791,1,6.617,173,5.533,1.258,6.791,0
2020/01,7,11/01/2020,6,SS 64 tra Porretta Terme e Sambuca Pistoiese,6.904,0,6.818,86,5.703,1.201,0,6.904
2020/01,7,12/01/2020,7,SS 64 tra Porretta Terme e Sambuca Pistoiese,5.423,1,5.399,23,4.354,1.069,0,5.423
2020/01,7,13/01/2020,1,SS 64 tra Porretta Terme e Sambuca Pistoiese,6.117,0,5.909,208,5.124,993,6.117,0
2020/01,7,14/01/2020,2,SS 64 tra Porretta Terme e Sambuca Pistoiese,6.337,0,6.105,232,5.330,1.007,6.337,0
2020/01,9,01/01/2020,3,SS 67 tra Rocca San Casciano e Portico San Benedetto,1.698,0,1.694,4,1.451,247,0,1.698
2020/01,9,02/01/2020,4,SS 67 tra Rocca San Casciano e Portico San Benedetto,1.271,0,1.236,35,1.104,167,1.271,0
2020/01,9,03/01/2020,5,SS 67 tra Rocca San Casciano e Portico San Benedetto,1.336,0,1.297,39,1.148,188,1.336,0
2020/01,9,04/01/2020,6,SS 67 tra Rocca San Casciano e Portico San Benedetto,1.480,0,1.442,38,1.223,257,0,1.480
2020/01,9,05/01/2020,7,SS 67 tra Rocca San Casciano e Portico San Benedetto,1.873,0,1.867,6,1.596,277,0,1.873
2020/01,9,06/01/2020,1,SS 67 tra Rocca San Casciano e Portico San Benedetto,1.435,0,1.431,4,1.245,190,0,1.435
2020/01,9,07/01/2020,2,SS 67 tra Rocca San Casciano e Portico San Benedetto,1.056,0,997,59,885,171,1.056,0
2020/01,9,08/01/2020,3,SS 67 tra Rocca San Casciano e Portico San Benedetto,1.168,0,1.098,70,995,173,1.168,0
2020/01,9,09/01/2020,4,SS 67 tra Rocca San Casciano e Portico San Benedetto,1.155,1,1.071,83,970,185,1.155,0
2020/01,9,10/01/2020,5,SS 67 tra Rocca San Casciano e Portico San Benedetto,1.121,0,1.053,68,935,186,1.121,0
2020/01,9,11/01/2020,6,SS 67 tra Rocca San Casciano e Portico San Benedetto,1.083,0,1.060,23,835,248,0,1.083
2020/01,9,12/01/2020,7,SS 67 tra Rocca San Casciano e Portico San Benedetto,1.277,0,1.275,2,1.099,178,0,1.277
2020/01,9,13/01/2020,1,SS 67 tra Rocca San Casciano e Portico San Benedetto,1.090,0,1.009,81,910,180,1.090,0
2020/01,9,14/01/2020,2,SS 67 tra Rocca San Casciano e Portico San Benedetto,1.101,0,1.028,73,934,167,1.101,0
2020/01,12,01/01/2020,3,SS 16 al Confine regionale (Marche),11.164,0,11.025,139,6.726,4.438,0,11.164
2020/01,12,02/01/2020,4,SS 16 al Confine regionale (Marche),12.744,1,12.455,288,10.309,2.435,12.744,0
2020/01,12,03/01/2020,5,SS 16 al Confine regionale (Marche),13.619,0,13.214,405,10.309,3.310,13.619,0
2020/01,12,04/01/2020,6,SS 16 al Confine regionale (Marche),13.397,0,13.216,181,9.835,3.562,0,13.397
2020/01,12,05/01/2020,7,SS 16 al Confine regionale (Marche),13.145,0,13.089,56,9.440,3.705,0,13.145
2020/01,12,06/01/2020,1,SS 16 al Confine regionale (Marche),10.810,0,10.760,50,8.050,2.760,0,10.810
2020/01,12,07/01/2020,2,SS 16 al Confine regionale (Marche),13.611,0,13.089,522,11.044,2.567,13.611,0
2020/01,12,08/01/2020,3,SS 16 al Confine regionale (Marche),13.774,1,13.191,582,11.104,2.670,13.774,0
2020/01,12,09/01/2020,4,SS 16 al Confine regionale (Marche),13.855,1,13.279,575,11.138,2.717,13.855,0
2020/01,12,10/01/2020,5,SS 16 al Confine regionale (Marche),14.770,0,14.171,599,11.591,3.179,14.770,0
2020/01,12,11/01/2020,6,SS 16 al Confine regionale (Marche),13.350,0,13.132,218,9.744,3.606,0,13.350
2020/01,12,12/01/2020,7,SS 16 al Confine regionale (Marche),11.739,4,11.694,41,8.452,3.287,0,11.739
2020/01,12,13/01/2020,1,SS 16 al Confine regionale (Marche),13.675,1,13.133,541,11.002,2.673,13.675,0
2020/01,12,14/01/2020,2,SS 16 al Confine regionale (Marche),14.111,1,13.514,596,11.419,2.692,14.111,0
2020/01,16,01/01/2020,3,SP 69 in località Pilastri al Confine regionale,1.078,0,1.073,5,685,393,0,1.078
2020/01,16,02/01/2020,4,SP 69 in località Pilastri al Confine regionale,1.103,0,1.035,68,902,201,1.103,0
2020/01,16,03/01/2020,5,SP 69 in località Pilastri al Confine regionale,1.224,0,1.156,68,981,243,1.224,0
2020/01,16,04/01/2020,6,SP 69 in località Pilastri al Confine regionale,1.196,0,1.164,32,917,279,0,1.196
2020/01,16,05/01/2020,7,SP 69 in località Pilastri al Confine regionale,1.272,0,1.265,7,937,335,0,1.272
2020/01,16,06/01/2020,1,SP 69 in località Pilastri al Confine regionale,1.202,0,1.194,8,923,279,0,1.202
2020/01,16,07/01/2020,2,SP 69 in località Pilastri al Confine regionale,1.296,0,1.196,100,1.082,214,1.296,0
2020/01,16,08/01/2020,3,SP 69 in località Pilastri al Confine regionale,1.242,0,1.132,110,1.035,207,1.242,0
2020/01,16,09/01/2020,4,SP 69 in località Pilastri al Confine regionale,1.259,0,1.139,120,1.045,214,1.259,0
2020/01,16,10/01/2020,5,SP 69 in località Pilastri al Confine regionale,1.421,0,1.321,100,1.142,279,1.421,0
2020/01,16,11/01/2020,6,SP 69 in località Pilastri al Confine regionale,1.139,0,1.103,36,864,275,0,1.139
2020/01,16,12/01/2020,7,SP 69 in località Pilastri al Confine regionale,1.182,0,1.172,10,862,320,0,1.182
2020/01,16,13/01/2020,1,SP 69 in località Pilastri al Confine regionale,1.275,0,1.119,156,1.090,185,1.275,0
2020/01,16,14/01/2020,2,SP 69 in località Pilastri al Confine regionale,1.486,0,1.291,195,1.243,243,1.486,0
2020/01,25,01/01/2020,3,SS 9 tra San Prospero (Case Crostolo) e Sant'Ilario d'Enza,16.692,1,16.593,98,8.715,7.977,0,16.692
2020/01,25,02/01/2020,4,SS 9 tra San Prospero (Case Crostolo) e Sant'Ilario d'Enza,23.914,2,22.739,1.173,18.416,5.498,23.914,0
2020/01,25,03/01/2020,5,SS 9 tra San Prospero (Case Crostolo) e Sant'Ilario d'Enza,26.100,1,24.776,1.323,19.322,6.778,26.100,0
2020/01,25,04/01/2020,6,SS 9 tra San Prospero (Case Crostolo) e Sant'Ilario d'Enza,26.163,2,25.661,500,18.088,8.075,0,26.163
2020/01,25,05/01/2020,7,SS 9 tra San Prospero (Case Crostolo) e Sant'Ilario d'Enza,23.401,0,23.272,129,15.887,7.514,0,23.401
2020/01,25,06/01/2020,1,SS 9 tra San Prospero (Case Crostolo) e Sant'Ilario d'Enza,19.817,0,19.623,194,14.364,5.453,0,19.817
2020/01,25,07/01/2020,2,SS 9 tra San Prospero (Case Crostolo) e Sant'Ilario d'Enza,27.860,0,26.068,1.792,21.673,6.187,27.860,0
2020/01,25,08/01/2020,3,SS 9 tra San Prospero (Case Crostolo) e Sant'Ilario d'Enza,28.335,0,26.335,2.000,21.738,6.597,28.335,0
2020/01,25,09/01/2020,4,SS 9 tra San Prospero (Case Crostolo) e Sant'Ilario d'Enza,29.130,3,27.080,2.047,22.254,6.876,29.130,0
2020/01,25,10/01/2020,5,SS 9 tra San Prospero (Case Crostolo) e Sant'Ilario d'Enza,30.805,3,28.820,1.982,22.827,7.978,30.805,0
2020/01,25,11/01/2020,6,SS 9 tra San Prospero (Case Crostolo) e Sant'Ilario d'Enza,29.571,2,29.001,568,20.287,9.284,0,29.571
2020/01,25,12/01/2020,7,SS 9 tra San Prospero (Case Crostolo) e Sant'Ilario d'Enza,25.212,0,25.052,160,17.126,8.086,0,25.212
2020/01,25,13/01/2020,1,SS 9 tra San Prospero (Case Crostolo) e Sant'Ilario d'Enza,27.045,2,25.274,1.769,20.019,7.026,27.045,0
2020/01,25,14/01/2020,2,SS 9 tra San Prospero (Case Crostolo) e Sant'Ilario d'Enza,29.562,8,27.434,2.120,22.716,6.846,29.562,0
2020/01,52,01/01/2020,3,SP 253 tra Sesto Imolese e Medicina,3.058,0,3.020,38,1.946,1.112,0,3.058
2020/01,52,02/01/2020,4,SP 253 tra Sesto Imolese e Medicina,4.412,0,4.146,266,3.529,883,4.412,0
2020/01,52,03/01/2020,5,SP 253 tra Sesto Imolese e Medicina,4.720,0,4.424,296,3.697,1.023,4.720,0
2020/01,52,04/01/2020,6,SP 253 tra Sesto Imolese e Medicina,4.306,0,4.198,108,3.247,1.059,0,4.306
2020/01,52,05/01/2020,7,SP 253 tra Sesto Imolese e Medicina,4.080,0,4.048,32,3.068,1.012,0,4.080
2020/01,52,06/01/2020,1,SP 253 tra Sesto Imolese e Medicina,3.820,0,3.761,59,2.943,877,0,3.820
2020/01,52,07/01/2020,2,SP 253 tra Sesto Imolese e Medicina,5.859,0,5.396,463,4.722,1.137,5.859,0
2020/01,52,08/01/2020,3,SP 253 tra Sesto Imolese e Medicina,5.857,0,5.378,479,4.672,1.185,5.857,0
2020/01,52,09/01/2020,4,SP 253 tra Sesto Imolese e Medicina,6.035,0,5.472,563,4.851,1.184,6.035,0
2020/01,52,10/01/2020,5,SP 253 tra Sesto Imolese e Medicina,6.308,0,5.781,527,4.930,1.378,6.308,0
2020/01,52,11/01/2020,6,SP 253 tra Sesto Imolese e Medicina,5.061,0,4.939,122,3.786,1.275,0,5.061
2020/01,52,12/01/2020,7,SP 253 tra Sesto Imolese e Medicina,4.234,0,4.169,65,3.161,1.073,0,4.234
2020/01,52,13/01/2020,1,SP 253 tra Sesto Imolese e Medicina,5.866,0,5.380,486,4.667,1.199,5.866,0
2020/01,52,14/01/2020,2,SP 253 tra Sesto Imolese e Medicina,6.032,0,5.457,575,4.813,1.219,6.032,0
2020/01,53,01/01/2020,3,SS 309 a San Giuseppe di Comacchio,6.710,0,6.579,131,4.589,2.121,0,6.710
2020/01,53,02/01/2020,4,SS 309 a San Giuseppe di Comacchio,8.321,0,7.042,1.279,6.564,1.757,8.321,0
2020/01,53,03/01/2020,5,SS 309 a San Giuseppe di Comacchio,8.264,0,6.647,1.617,6.475,1.789,8.264,0
2020/01,53,04/01/2020,6,SS 309 a San Giuseppe di Comacchio,8.379,0,7.734,645,6.241,2.138,0,8.379
2020/01,53,05/01/2020,7,SS 309 a San Giuseppe di Comacchio,8.822,0,8.576,246,6.470,2.352,0,8.822
2020/01,53,06/01/2020,1,SS 309 a San Giuseppe di Comacchio,7.581,0,7.204,377,5.703,1.878,0,7.581
2020/01,53,07/01/2020,2,SS 309 a San Giuseppe di Comacchio,8.566,0,5.709,2.857,6.638,1.928,8.566,0
2020/01,53,08/01/2020,3,SS 309 a San Giuseppe di Comacchio,8.887,0,5.425,3.462,6.871,2.016,8.887,0
2020/01,53,09/01/2020,4,SS 309 a San Giuseppe di Comacchio,9.185,0,5.672,3.513,7.071,2.114,9.185,0
2020/01,53,10/01/2020,5,SS 309 a San Giuseppe di Comacchio,9.319,0,6.317,3.002,7.073,2.246,9.319,0
2020/01,53,11/01/2020,6,SS 309 a San Giuseppe di Comacchio,7.593,0,6.602,991,5.406,2.187,0,7.593
2020/01,53,12/01/2020,7,SS 309 a San Giuseppe di Comacchio,7.694,0,7.351,343,5.586,2.108,0,7.694
2020/01,53,13/01/2020,1,SS 309 a San Giuseppe di Comacchio,8.774,0,5.435,3.339,6.708,2.066,8.774,0
2020/01,53,14/01/2020,2,SS 309 a San Giuseppe di Comacchio,9.469,0,5.604,3.865,7.410,2.059,9.469,0
2020/01,95,01/01/2020,3,SP 10R tra Castel San Giovanni e Sarmato,,,,,,,,
2020/01,95,02/01/2020,4,SP 10R tra Castel San Giovanni e Sarmato,,,,,,,,
2020/01,95,03/01/2020,5,SP 10R tra Castel San Giovanni e Sarmato,,,,,,,,
2020/01,95,04/01/2020,6,SP 10R tra Castel San Giovanni e Sarmato,,,,,,,,
2020/01,95,05/01/2020,7,SP 10R tra Castel San Giovanni e Sarmato,,,,,,,,
2020/01,95,06/01/2020,1,SP 10R tra Castel San Giovanni e Sarmato,,,,,,,,
2020/01,95,07/01/2020,2,SP 10R tra Castel San Giovanni e Sarmato,,,,,,,,
2020/01,95,08/01/2020,3,SP 10R tra Castel San Giovanni e Sarmato,,,,,,,,
2020/01,95,09/01/2020,4,SP 10R tra Castel San Giovanni e Sarmato,,,,,,,,
2020/01,95,10/01/2020,5,SP 10R tra Castel San Giovanni e Sarmato,,,,,,,,
2020/01,95,11/01/2020,6,SP 10R tra Castel San Giovanni e Sarmato,,,,,,,,
2020/01,95,12/01/2020,7,SP 10R tra Castel San Giovanni e Sarmato,,,,,,,,
2020/01,95,13/01/2020,1,SP 10R tra Castel San Giovanni e Sarmato,,,,,,,,
2020/01,95,14/01/2020,2,SP 10R tra Castel San Giovanni e Sarmato,,,,,,,,
2020/01,98,01/01/2020,3,SP 302R tra Brisighella e Marradi,2.379,0,2.378,1,1.659,720,0,2.379
2020/01,98,02/01/2020,4,SP 302R tra Brisighella e Marradi,2.767,0,2.695,72,2.225,542,2.767,0
2020/01,98,03/01/2020,5,SP 302R tra Brisighella e Marradi,2.792,1,2.726,65,2.255,537,2.792,0
2020/01,98,04/01/2020,6,SP 302R tra Brisighella e Marradi,2.896,1,2.851,44,2.173,723,0,2.896
2020/01,98,05/01/2020,7,SP 302R tra Brisighella e Marradi,2.859,0,2.848,11,2.222,637,0,2.859
2020/01,98,06/01/2020,1,SP 302R tra Brisighella e Marradi,2.416,0,2.409,7,1.995,421,0,2.416
2020/01,98,07/01/2020,2,SP 302R tra Brisighella e Marradi,2.862,0,2.747,115,2.266,596,2.862,0
2020/01,98,08/01/2020,3,SP 302R tra Brisighella e Marradi,2.908,0,2.808,100,2.282,626,2.908,0
2020/01,98,09/01/2020,4,SP 302R tra Brisighella e Marradi,2.801,0,2.704,97,2.200,601,2.801,0
2020/01,98,10/01/2020,5,SP 302R tra Brisighella e Marradi,2.947,0,2.850,97,2.304,643,2.947,0
2020/01,98,11/01/2020,6,SP 302R tra Brisighella e Marradi,2.950,0,2.907,43,2.208,742,0,2.950
2020/01,98,12/01/2020,7,SP 302R tra Brisighella e Marradi,2.826,1,2.816,9,2.238,588,0,2.826
2020/01,98,13/01/2020,1,SP 302R tra Brisighella e Marradi,2.855,0,2.756,99,2.275,580,2.855,0
2020/01,98,14/01/2020,2,SP 302R tra Brisighella e Marradi,2.816,0,2.714,102,2.222,594,2.816,0
2020/01,100,01/01/2020,3,SP 258R tra Villa Verucchio ed ex Confine regionale (località Dogana),8.841,0,8.782,59,5.762,3.079,0,8.841
2020/01,100,02/01/2020,4,SP 258R tra Villa Verucchio ed ex Confine regionale (località Dogana),11.309,0,10.921,388,9.119,2.190,11.309,0
2020/01,100,03/01/2020,5,SP 258R tra Villa Verucchio ed ex Confine regionale (località Dogana),11.862,0,11.394,468,9.485,2.377,11.862,0
2020/01,100,04/01/2020,6,SP 258R tra Villa Verucchio ed ex Confine regionale (località Dogana),11.586,0,11.365,221,8.872,2.714,0,11.586
2020/01,100,05/01/2020,7,SP 258R tra Villa Verucchio ed ex Confine regionale (località Dogana),10.846,0,10.778,68,8.183,2.663,0,10.846
2020/01,100,06/01/2020,1,SP 258R tra Villa Verucchio ed ex Confine regionale (località Dogana),8.816,0,8.739,77,6.820,1.996,0,8.816
2020/01,100,07/01/2020,2,SP 258R tra Villa Verucchio ed ex Confine regionale (località Dogana),13.275,0,12.324,951,10.809,2.466,13.275,0
2020/01,100,08/01/2020,3,SP 258R tra Villa Verucchio ed ex Confine regionale (località Dogana),13.509,2,12.484,1.023,10.969,2.540,13.509,0
2020/01,100,09/01/2020,4,SP 258R tra Villa Verucchio ed ex Confine regionale (località Dogana),13.431,0,12.385,1.046,10.844,2.587,13.431,0
2020/01,100,10/01/2020,5,SP 258R tra Villa Verucchio ed ex Confine regionale (località Dogana),14.352,1,13.215,1.136,11.519,2.833,14.352,0
2020/01,100,11/01/2020,6,SP 258R tra Villa Verucchio ed ex Confine regionale (località Dogana),11.997,0,11.724,273,9.052,2.945,0,11.997
2020/01,100,12/01/2020,7,SP 258R tra Villa Verucchio ed ex Confine regionale (località Dogana),10.797,0,10.739,58,8.220,2.577,0,10.797
2020/01,100,13/01/2020,1,SP 258R tra Villa Verucchio ed ex Confine regionale (località Dogana),13.227,0,12.147,1.080,10.710,2.517,13.227,0
2020/01,100,14/01/2020,2,SP 258R tra Villa Verucchio ed ex Confine regionale (località Dogana),13.591,0,12.472,1.119,11.054,2.537,13.591,0
2020/01,104,01/01/2020,3,SP 10 nuovo ponte sul Po tra innesto variante Zibello e confine regionale (Lombardia),1.569,0,1.566,3,1.102,467,0,1.569
2020/01,104,02/01/2020,4,SP 10 nuovo ponte sul Po tra innesto variante Zibello e confine regionale (Lombardia),1.980,1,1.931,48,1.602,378,1.980,0
2020/01,104,03/01/2020,5,SP 10 nuovo ponte sul Po tra innesto variante Zibello e confine regionale (Lombardia),2.096,0,2.071,25,1.674,422,2.096,0
2020/01,104,04/01/2020,6,SP 10 nuovo ponte sul Po tra innesto variante Zibello e confine regionale (Lombardia),2.477,2,2.449,26,1.923,554,0,2.477
2020/01,104,05/01/2020,7,SP 10 nuovo ponte sul Po tra innesto variante Zibello e confine regionale (Lombardia),2.796,2,2.761,33,2.205,591,0,2.796
2020/01,104,06/01/2020,1,SP 10 nuovo ponte sul Po tra innesto variante Zibello e confine regionale (Lombardia),2.101,0,2.096,5,1.759,342,0,2.101
2020/01,104,07/01/2020,2,SP 10 nuovo ponte sul Po tra innesto variante Zibello e confine regionale (Lombardia),2.194,0,2.135,59,1.786,408,2.194,0
2020/01,104,08/01/2020,3,SP 10 nuovo ponte sul Po tra innesto variante Zibello e confine regionale (Lombardia),2.261,0,2.203,58,1.797,464,2.261,0
2020/01,104,09/01/2020,4,SP 10 nuovo ponte sul Po tra innesto variante Zibello e confine regionale (Lombardia),2.355,0,2.274,81,1.874,481,2.355,0
2020/01,104,10/01/2020,5,SP 10 nuovo ponte sul Po tra innesto variante Zibello e confine regionale (Lombardia),2.559,0,2.484,75,2.006,553,2.559,0
2020/01,104,11/01/2020,6,SP 10 nuovo ponte sul Po tra innesto variante Zibello e confine regionale (Lombardia),2.246,2,2.219,25,1.733,513,0,2.246
2020/01,104,12/01/2020,7,SP 10 nuovo ponte sul Po tra innesto variante Zibello e confine regionale (Lombardia),2.545,0,2.521,24,2.045,500,0,2.545
2020/01,104,13/01/2020,1,SP 10 nuovo ponte sul Po tra innesto variante Zibello e confine regionale (Lombardia),2.286,0,2.200,86,1.840,446,2.286,0
2020/01,104,14/01/2020,2,SP 10 nuovo ponte sul Po tra innesto variante Zibello e confine regionale (Lombardia),2.475,0,2.385,90,1.956,519,2.475,0
2020/01,107,01/01/2020,3,SP 85 tra Rubiera e bivio SP 13MO (c/o Campogalliano),4.755,0,4.720,35,2.934,1.821,0,4.755
2020/01,107,03/01/2020,5,SP 85 tra Rubiera e bivio SP 13MO (c/o Campogalliano),6.278,0,5.995,283,4.695,1.583,6.278,0
2020/01,107,04/01/2020,6,SP 85 tra Rubiera e bivio SP 13MO (c/o Campogalliano),7.302,0,7.182,120,5.379,1.923,0,7.302
2020/01,107,05/01/2020,7,SP 85 tra Rubiera e bivio SP 13MO (c/o Campogalliano),6.409,0,6.371,38,4.574,1.835,0,6.409
2020/01,107,06/01/2020,1,SP 85 tra Rubiera e bivio SP 13MO (c/o Campogalliano),5.723,0,5.669,54,4.392,1.331,0,5.723
2020/01,107,09/01/2020,4,SP 85 tra Rubiera e bivio SP 13MO (c/o Campogalliano),9.191,0,8.314,877,7.289,1.902,9.191,0
2020/01,107,10/01/2020,5,SP 85 tra Rubiera e bivio SP 13MO (c/o Campogalliano),9.311,0,8.332,979,7.501,1.810,9.311,0
2020/01,107,13/01/2020,1,SP 85 tra Rubiera e bivio SP 13MO (c/o Campogalliano),8.900,0,7.980,920,7.135,1.765,8.900,0
2020/01,107,14/01/2020,2,SP 85 tra Rubiera e bivio SP 13MO (c/o Campogalliano),8.912,0,8.000,912,7.159,1.753,8.912,0
2020/01,108,01/01/2020,3,SP 412R tra Castel San Giovanni (Casello A 21) e ponte fiume Po,6.154,0,6.139,15,4.017,2.137,0,6.154
2020/01,108,02/01/2020,4,SP 412R tra Castel San Giovanni (Casello A 21) e ponte fiume Po,10.240,0,10.100,140,7.760,2.480,10.240,0
2020/01,108,03/01/2020,5,SP 412R tra Castel San Giovanni (Casello A 21) e ponte fiume Po,10.661,0,10.505,156,7.916,2.745,10.661,0
2020/01,108,04/01/2020,6,SP 412R tra Castel San Giovanni (Casello A 21) e ponte fiume Po,10.018,0,9.950,68,7.541,2.477,0,10.018
2020/01,108,05/01/2020,7,SP 412R tra Castel San Giovanni (Casello A 21) e ponte fiume Po,9.928,0,9.895,33,7.598,2.330,0,9.928
2020/01,108,06/01/2020,1,SP 412R tra Castel San Giovanni (Casello A 21) e ponte fiume Po,7.446,0,7.404,42,5.562,1.884,0,7.446
2020/01,108,07/01/2020,2,SP 412R tra Castel San Giovanni (Casello A 21) e ponte fiume Po,11.265,2,11.035,228,8.529,2.736,11.265,0
2020/01,108,08/01/2020,3,SP 412R tra Castel San Giovanni (Casello A 21) e ponte fiume Po,11.252,1,10.953,298,8.340,2.912,11.252,0
2020/01,108,09/01/2020,4,SP 412R tra Castel San Giovanni (Casello A 21) e ponte fiume Po,11.619,8,11.302,309,8.705,2.914,11.619,0
2020/01,108,10/01/2020,5,SP 412R tra Castel San Giovanni (Casello A 21) e ponte fiume Po,12.465,15,12.097,353,9.198,3.267,12.465,0
2020/01,108,11/01/2020,6,SP 412R tra Castel San Giovanni (Casello A 21) e ponte fiume Po,10.628,4,10.502,122,8.007,2.621,0,10.628
2020/01,108,12/01/2020,7,SP 412R tra Castel San Giovanni (Casello A 21) e ponte fiume Po,9.460,0,9.426,34,7.119,2.341,0,9.460
2020/01,108,13/01/2020,1,SP 412R tra Castel San Giovanni (Casello A 21) e ponte fiume Po,11.374,3,11.048,323,8.582,2.792,11.374,0
2020/01,108,14/01/2020,2,SP 412R tra Castel San Giovanni (Casello A 21) e ponte fiume Po,11.620,11,11.297,312,8.782,2.838,11.620,0
2020/01,112,01/01/2020,3,SP 111 tra Boretto e Viadana sul ponte Po,7.179,0,7.126,53,4.346,2.833,0,7.179
2020/01,112,02/01/2020,4,SP 111 tra Boretto e Viadana sul ponte Po,10.234,0,9.326,908,8.119,2.115,10.234,0
2020/01,112,03/01/2020,5,SP 111 tra Boretto e Viadana sul ponte Po,12.463,1,11.473,989,9.815,2.648,12.463,0
2020/01,112,04/01/2020,6,SP 111 tra Boretto e Viadana sul ponte Po,12.125,0,11.788,337,9.028,3.097,0,12.125
2020/01,112,05/01/2020,7,SP 111 tra Boretto e Viadana sul ponte Po,10.477,0,10.415,62,7.716,2.761,0,10.477
2020/01,112,06/01/2020,1,SP 111 tra Boretto e Viadana sul ponte Po,8.521,0,8.437,84,6.409,2.112,0,8.521
2020/01,112,07/01/2020,2,SP 111 tra Boretto e Viadana sul ponte Po,13.232,3,11.677,1.552,10.521,2.711,13.232,0
2020/01,112,08/01/2020,3,SP 111 tra Boretto e Viadana sul ponte Po,13.927,2,12.204,1.721,11.144,2.783,13.927,0
2020/01,112,09/01/2020,4,SP 111 tra Boretto e Viadana sul ponte Po,14.334,2,12.421,1.911,11.428,2.906,14.334,0
2020/01,112,10/01/2020,5,SP 111 tra Boretto e Viadana sul ponte Po,15.360,1,13.590,1.769,11.989,3.371,15.360,0
2020/01,112,11/01/2020,6,SP 111 tra Boretto e Viadana sul ponte Po,14.060,1,13.653,406,10.646,3.414,0,14.060
2020/01,112,12/01/2020,7,SP 111 tra Boretto e Viadana sul ponte Po,10.749,0,10.662,87,7.725,3.024,0,10.749
2020/01,112,13/01/2020,1,SP 111 tra Boretto e Viadana sul ponte Po,13.693,4,11.872,1.817,11.005,2.688,13.693,0
2020/01,112,14/01/2020,2,SP 111 tra Boretto e Viadana sul ponte Po,15.087,3,13.104,1.980,11.904,3.183,15.087,0
2020/01,115,01/01/2020,3,SP 68 ad Ariano Polesine al Confine regionale (Veneto),1.584,0,1.582,2,951,633,0,1.584
2020/01,115,02/01/2020,4,SP 68 ad Ariano Polesine al Confine regionale (Veneto),2.119,0,1.979,140,1.712,407,2.119,0
2020/01,115,03/01/2020,5,SP 68 ad Ariano Polesine al Confine regionale (Veneto),2.198,0,2.085,113,1.745,453,2.198,0
