"AnnoMese";"Postazione";"Giorno";"N Giorno Settimana";"Strada";"Transiti - Totale";"Transiti - Non Classificato";"Transiti - Leggeri";"Transiti - Pesanti";"Transiti - Diurno";"Transiti - Notturno";"Transiti - Feriali";"Transiti - Festivi"
"2025/06";"9";"24/06/2025";"2";"SS 67 a Portico di Romagna tra Rocca San Casciano e San Benedetto in Alpe";"1.346";"0";"1.295";"51";"1.031";"315";"1.346";"0"
"2025/06";"9";"25/06/2025";"3";"SS 67 a Portico di Romagna tra Rocca San Casciano e San Benedetto in Alpe";"1.360";"0";"1.310";"50";"1.075";"285";"1.360";"0"
"2025/06";"9";"26/06/2025";"4";"SS 67 a Portico di Romagna tra Rocca San Casciano e San Benedetto in Alpe";"1.604";"0";"1.552";"52";"1.228";"376";"1.604";"0"
"2025/06";"9";"27/06/2025";"5";"SS 67 a Portico di Romagna tra Rocca San Casciano e San Benedetto in Alpe";"1.694";"0";"1.644";"50";"1.266";"428";"1.694";"0"
"2025/06";"9";"28/06/2025";"6";"SS 67 a Portico di Romagna tra Rocca San Casciano e San Benedetto in Alpe";"2.027";"0";"1.988";"39";"1.596";"431";"0";"2.027"
"2025/06";"12";"15/06/2025";"7";"SS 16 tra A 14 (casello Cattolica) e confine regionale Marche";"15.995";"1";"15.814";"180";"10.214";"5.781";"0";"15.995"
"2025/06";"12";"16/06/2025";"1";"SS 16 tra A 14 (casello Cattolica) e confine regionale Marche";"16.131";"2";"15.432";"697";"12.534";"3.597";"16.131";"0"
"2025/06";"12";"17/06/2025";"2";"SS 16 tra A 14 (casello Cattolica) e confine regionale Marche";"17.266";"2";"16.594";"670";"13.440";"3.826";"17.266";"0"
"2025/06";"12";"18/06/2025";"3";"SS 16 tra A 14 (casello Cattolica) e confine regionale Marche";"16.383";"1";"15.616";"766";"12.295";"4.088";"16.383";"0"
"2025/06";"12";"19/06/2025";"4";"SS 16 tra A 14 (casello Cattolica) e confine regionale Marche";"17.089";"2";"16.264";"823";"12.651";"4.438";"17.089";"0"
"2025/06";"12";"20/06/2025";"5";"SS 16 tra A 14 (casello Cattolica) e confine regionale Marche";"18.352";"1";"17.587";"764";"13.074";"5.278";"18.352";"0"
"2025/06";"12";"21/06/2025";"6";"SS 16 tra A 14 (casello Cattolica) e confine regionale Marche";"17.701";"2";"17.404";"295";"11.096";"6.605";"0";"17.701"
"2025/06";"12";"22/06/2025";"7";"SS 16 tra A 14 (casello Cattolica) e confine regionale Marche";"16.114";"1";"15.946";"167";"9.287";"6.827";"0";"16.114"
"2025/06";"12";"23/06/2025";"1";"SS 16 tra A 14 (casello Cattolica) e confine regionale Marche";"16.461";"2";"15.683";"776";"12.082";"4.379";"16.461";"0"
"2025/06";"12";"24/06/2025";"2";"SS 16 tra A 14 (casello Cattolica) e confine regionale Marche";"16.367";"1";"15.581";"785";"12.274";"4.093";"16.367";"0"
"2025/06";"12";"25/06/2025";"3";"SS 16 tra A 14 (casello Cattolica) e confine regionale Marche";"15.864";"2";"15.203";"659";"11.778";"4.086";"15.864";"0"
"2025/06";"12";"26/06/2025";"4";"SS 16 tra A 14 (casello Cattolica) e confine regionale Marche";"16.746";"1";"15.958";"787";"12.323";"4.423";"16.746";"0"
"2025/06";"12";"27/06/2025";"5";"SS 16 tra A 14 (casello Cattolica) e confine regionale Marche";"17.770";"1";"17.041";"728";"12.563";"5.207";"17.770";"0"
"2025/06";"12";"28/06/2025";"6";"SS 16 tra A 14 (casello Cattolica) e confine regionale Marche";"16.794";"1";"16.543";"250";"10.894";"5.900";"0";"16.794"
"2025/06";"16";"15/06/2025";"7";"SP 69 (ex SS 496) tra Bondeno e Pilastri (confine regionale Lombardia)";"1.672";"0";"1.603";"69";"1.058";"614";"0";"1.672"
"2025/06";"16";"16/06/2025";"1";"SP 69 (ex SS 496) tra Bondeno e Pilastri (confine regionale Lombardia)";"1.913";"0";"1.691";"222";"1.528";"385";"1.913";"0"
"2025/06";"16";"17/06/2025";"2";"SP 69 (ex SS 496) tra Bondeno e Pilastri (confine regionale Lombardia)";"1.960";"0";"1.786";"174";"1.543";"417";"1.960";"0"
"2025/06";"16";"18/06/2025";"3";"SP 69 (ex SS 496) tra Bondeno e Pilastri (confine regionale Lombardia)";"1.956";"0";"1.770";"186";"1.488";"468";"1.956";"0"
"2025/06";"16";"19/06/2025";"4";"SP 69 (ex SS 496) tra Bondeno e Pilastri (confine regionale Lombardia)";"1.907";"0";"1.709";"198";"1.481";"426";"1.907";"0"
"2025/06";"16";"20/06/2025";"5";"SP 69 (ex SS 496) tra Bondeno e Pilastri (confine regionale Lombardia)";"2.306";"0";"2.060";"246";"1.700";"606";"2.306";"0"
"2025/06";"16";"21/06/2025";"6";"SP 69 (ex SS 496) tra Bondeno e Pilastri (confine regionale Lombardia)";"2.167";"0";"1.998";"169";"1.548";"619";"0";"2.167"
"2025/06";"16";"22/06/2025";"7";"SP 69 (ex SS 496) tra Bondeno e Pilastri (confine regionale Lombardia)";"1.972";"0";"1.895";"77";"1.201";"771";"0";"1.972"
"2025/06";"16";"23/06/2025";"1";"SP 69 (ex SS 496) tra Bondeno e Pilastri (confine regionale Lombardia)";"1.953";"0";"1.711";"242";"1.455";"498";"1.953";"0"
"2025/06";"16";"24/06/2025";"2";"SP 69 (ex SS 496) tra Bondeno e Pilastri (confine regionale Lombardia)";"1.922";"0";"1.660";"262";"1.458";"464";"1.922";"0"
"2025/06";"16";"25/06/2025";"3";"SP 69 (ex SS 496) tra Bondeno e Pilastri (confine regionale Lombardia)";"1.962";"0";"1.678";"284";"1.503";"459";"1.962";"0"
"2025/06";"16";"26/06/2025";"4";"SP 69 (ex SS 496) tra Bondeno e Pilastri (confine regionale Lombardia)";"1.968";"0";"1.717";"251";"1.497";"471";"1.968";"0"
"2025/06";"16";"27/06/2025";"5";"SP 69 (ex SS 496) tra Bondeno e Pilastri (confine regionale Lombardia)";"2.189";"0";"1.918";"271";"1.632";"557";"2.189";"0"
"2025/06";"16";"28/06/2025";"6";"SP 69 (ex SS 496) tra Bondeno e Pilastri (confine regionale Lombardia)";"2.126";"0";"1.995";"131";"1.525";"601";"0";"2.126"
"2025/06";"17";"15/06/2025";"7";"SS 12 tra Mirandola e confine regionale Lombardia";"6.252";"0";"6.168";"84";"4.067";"2.185";"0";"6.252"
"2025/06";"17";"16/06/2025";"1";"SS 12 tra Mirandola e confine regionale Lombardia";"10.556";"0";"9.391";"1.165";"8.062";"2.494";"10.556";"0"
"2025/06";"17";"17/06/2025";"2";"SS 12 tra Mirandola e confine regionale Lombardia";"11.382";"0";"10.199";"1.183";"8.596";"2.786";"11.382";"0"
"2025/06";"17";"18/06/2025";"3";"SS 12 tra Mirandola e confine regionale Lombardia";"11.348";"0";"10.109";"1.239";"8.571";"2.777";"11.348";"0"
"2025/06";"17";"19/06/2025";"4";"SS 12 tra Mirandola e confine regionale Lombardia";"11.637";"0";"10.349";"1.288";"8.682";"2.955";"11.637";"0"
"2025/06";"17";"20/06/2025";"5";"SS 12 tra Mirandola e confine regionale Lombardia";"11.715";"0";"10.548";"1.167";"8.610";"3.105";"11.715";"0"
"2025/06";"17";"21/06/2025";"6";"SS 12 tra Mirandola e confine regionale Lombardia";"8.299";"0";"7.989";"310";"5.641";"2.658";"0";"8.299"
"2025/06";"17";"22/06/2025";"7";"SS 12 tra Mirandola e confine regionale Lombardia";"6.335";"0";"6.224";"111";"4.080";"2.255";"0";"6.335"
"2025/06";"17";"23/06/2025";"1";"SS 12 tra Mirandola e confine regionale Lombardia";"10.784";"0";"9.561";"1.223";"8.239";"2.545";"10.784";"0"
"2025/06";"17";"24/06/2025";"2";"SS 12 tra Mirandola e confine regionale Lombardia";"10.864";"0";"9.623";"1.241";"8.192";"2.672";"10.864";"0"
"2025/06";"17";"25/06/2025";"3";"SS 12 tra Mirandola e confine regionale Lombardia";"11.054";"0";"9.887";"1.167";"8.273";"2.781";"11.054";"0"
"2025/06";"17";"26/06/2025";"4";"SS 12 tra Mirandola e confine regionale Lombardia";"11.104";"0";"9.923";"1.181";"8.268";"2.836";"11.104";"0"
"2025/06";"17";"27/06/2025";"5";"SS 12 tra Mirandola e confine regionale Lombardia";"11.254";"0";"10.141";"1.113";"8.250";"3.004";"11.254";"0"
"2025/06";"17";"28/06/2025";"6";"SS 12 tra Mirandola e confine regionale Lombardia";"8.531";"0";"8.264";"267";"5.771";"2.760";"0";"8.531"
"2025/06";"19";"15/06/2025";"7";"SS 343 tra Colorno e ponte fiume Po (confine regionale Lombardia)";"9.404";"0";"9.193";"211";"6.407";"2.997";"0";"9.404"
"2025/06";"19";"16/06/2025";"1";"SS 343 tra Colorno e ponte fiume Po (confine regionale Lombardia)";"13.309";"0";"10.637";"2.672";"10.097";"3.212";"13.309";"0"
"2025/06";"19";"17/06/2025";"2";"SS 343 tra Colorno e ponte fiume Po (confine regionale Lombardia)";"12.880";"0";"10.243";"2.637";"9.836";"3.044";"12.880";"0"
"2025/06";"19";"18/06/2025";"3";"SS 343 tra Colorno e ponte fiume Po (confine regionale Lombardia)";"13.044";"0";"10.414";"2.630";"9.839";"3.205";"13.044";"0"
"2025/06";"19";"19/06/2025";"4";"SS 343 tra Colorno e ponte fiume Po (confine regionale Lombardia)";"13.186";"0";"10.530";"2.656";"9.927";"3.259";"13.186";"0"
"2025/06";"19";"20/06/2025";"5";"SS 343 tra Colorno e ponte fiume Po (confine regionale Lombardia)";"13.851";"0";"11.333";"2.518";"10.202";"3.649";"13.851";"0"
"2025/06";"19";"21/06/2025";"6";"SS 343 tra Colorno e ponte fiume Po (confine regionale Lombardia)";"10.529";"0";"9.960";"569";"7.481";"3.048";"0";"10.529"
"2025/06";"19";"22/06/2025";"7";"SS 343 tra Colorno e ponte fiume Po (confine regionale Lombardia)";"10.046";"0";"9.827";"219";"6.703";"3.343";"0";"10.046"
"2025/06";"19";"23/06/2025";"1";"SS 343 tra Colorno e ponte fiume Po (confine regionale Lombardia)";"13.079";"0";"10.425";"2.654";"9.667";"3.412";"13.079";"0"
"2025/06";"19";"24/06/2025";"2";"SS 343 tra Colorno e ponte fiume Po (confine regionale Lombardia)";"12.722";"0";"10.020";"2.702";"9.636";"3.086";"12.722";"0"
"2025/06";"19";"25/06/2025";"3";"SS 343 tra Colorno e ponte fiume Po (confine regionale Lombardia)";"12.684";"0";"9.968";"2.716";"9.625";"3.059";"12.684";"0"
"2025/06";"19";"26/06/2025";"4";"SS 343 tra Colorno e ponte fiume Po (confine regionale Lombardia)";"13.179";"0";"10.515";"2.664";"9.910";"3.269";"13.179";"0"
"2025/06";"19";"27/06/2025";"5";"SS 343 tra Colorno e ponte fiume Po (confine regionale Lombardia)";"13.122";"0";"10.610";"2.512";"9.632";"3.490";"13.122";"0"
"2025/06";"19";"28/06/2025";"6";"SS 343 tra Colorno e ponte fiume Po (confine regionale Lombardia)";"10.237";"0";"9.717";"520";"6.962";"3.275";"0";"10.237"
"2025/06";"25";"15/06/2025";"7";"SS 9 a San Prospero Parmense tra Parma e confine provinciale Parma/Reggio Emilia";"21.172";"0";"21.063";"109";"13.708";"7.464";"0";"21.172"
"2025/06";"25";"16/06/2025";"1";"SS 9 a San Prospero Parmense tra Parma e confine provinciale Parma/Reggio Emilia";"28.986";"0";"27.028";"1.958";"20.983";"8.003";"28.986";"0"
"2025/06";"25";"17/06/2025";"2";"SS 9 a San Prospero Parmense tra Parma e confine provinciale Parma/Reggio Emilia";"31.059";"0";"27.946";"3.113";"20.948";"10.111";"31.059";"0"
"2025/06";"25";"18/06/2025";"3";"SS 9 a San Prospero Parmense tra Parma e confine provinciale Parma/Reggio Emilia";"29.954";"0";"27.894";"2.060";"21.241";"8.713";"29.954";"0"
"2025/06";"25";"19/06/2025";"4";"SS 9 a San Prospero Parmense tra Parma e confine provinciale Parma/Reggio Emilia";"29.903";"0";"27.913";"1.990";"21.200";"8.703";"29.903";"0"
"2025/06";"25";"20/06/2025";"5";"SS 9 a San Prospero Parmense tra Parma e confine provinciale Parma/Reggio Emilia";"30.805";"0";"29.001";"1.804";"21.585";"9.220";"30.805";"0"
"2025/06";"25";"21/06/2025";"6";"SS 9 a San Prospero Parmense tra Parma e confine provinciale Parma/Reggio Emilia";"27.235";"0";"26.802";"433";"17.982";"9.253";"0";"27.235"
"2025/06";"25";"22/06/2025";"7";"SS 9 a San Prospero Parmense tra Parma e confine provinciale Parma/Reggio Emilia";"23.379";"0";"23.267";"112";"14.130";"9.249";"0";"23.379"
"2025/06";"25";"23/06/2025";"1";"SS 9 a San Prospero Parmense tra Parma e confine provinciale Parma/Reggio Emilia";"28.840";"0";"27.043";"1.797";"21.120";"7.720";"28.840";"0"
"2025/06";"25";"24/06/2025";"2";"SS 9 a San Prospero Parmense tra Parma e confine provinciale Parma/Reggio Emilia";"28.144";"0";"26.298";"1.846";"20.518";"7.626";"28.144";"0"
"2025/06";"25";"25/06/2025";"3";"SS 9 a San Prospero Parmense tra Parma e confine provinciale Parma/Reggio Emilia";"28.968";"0";"27.098";"1.870";"21.222";"7.746";"28.968";"0"
"2025/06";"25";"26/06/2025";"4";"SS 9 a San Prospero Parmense tra Parma e confine provinciale Parma/Reggio Emilia";"28.862";"0";"27.019";"1.843";"20.736";"8.126";"28.862";"0"
"2025/06";"25";"27/06/2025";"5";"SS 9 a San Prospero Parmense tra Parma e confine provinciale Parma/Reggio Emilia";"29.714";"0";"27.910";"1.804";"21.090";"8.624";"29.714";"0"
"2025/06";"25";"28/06/2025";"6";"SS 9 a San Prospero Parmense tra Parma e confine provinciale Parma/Reggio Emilia";"24.581";"0";"24.138";"443";"15.783";"8.798";"0";"24.581"
"2025/06";"29";"15/06/2025";"7";"SS 9 tra Modena e Rubiera (confine provinciale Modena/Reggio Emilia)";"18.499";"0";"18.273";"226";"12.782";"5.717";"0";"18.499"
"2025/06";"29";"16/06/2025";"1";"SS 9 tra Modena e Rubiera (confine provinciale Modena/Reggio Emilia)";"23.645";"0";"20.654";"2.991";"16.665";"6.980";"23.645";"0"
"2025/06";"29";"17/06/2025";"2";"SS 9 tra Modena e Rubiera (confine provinciale Modena/Reggio Emilia)";"25.175";"0";"21.921";"3.254";"17.364";"7.811";"25.175";"0"
"2025/06";"29";"18/06/2025";"3";"SS 9 tra Modena e Rubiera (confine provinciale Modena/Reggio Emilia)";"23.367";"0";"20.835";"2.532";"17.220";"6.147";"23.367";"0"
"2025/06";"29";"19/06/2025";"4";"SS 9 tra Modena e Rubiera (confine provinciale Modena/Reggio Emilia)";"23.901";"0";"21.328";"2.573";"17.169";"6.732";"23.901";"0"
"2025/06";"29";"20/06/2025";"5";"SS 9 tra Modena e Rubiera (confine provinciale Modena/Reggio Emilia)";"24.555";"0";"22.083";"2.472";"17.635";"6.920";"24.555";"0"
"2025/06";"29";"21/06/2025";"6";"SS 9 tra Modena e Rubiera (confine provinciale Modena/Reggio Emilia)";"23.004";"0";"22.465";"539";"15.872";"7.132";"0";"23.004"
"2025/06";"29";"22/06/2025";"7";"SS 9 tra Modena e Rubiera (confine provinciale Modena/Reggio Emilia)";"20.546";"0";"20.167";"379";"12.292";"8.254";"0";"20.546"
"2025/06";"29";"23/06/2025";"1";"SS 9 tra Modena e Rubiera (confine provinciale Modena/Reggio Emilia)";"22.460";"0";"20.095";"2.365";"16.721";"5.739";"22.460";"0"
"2025/06";"29";"24/06/2025";"2";"SS 9 tra Modena e Rubiera (confine provinciale Modena/Reggio Emilia)";"22.330";"0";"19.844";"2.486";"16.522";"5.808";"22.330";"0"
"2025/06";"29";"25/06/2025";"3";"SS 9 tra Modena e Rubiera (confine provinciale Modena/Reggio Emilia)";"22.655";"0";"20.270";"2.385";"16.529";"6.126";"22.655";"0"
"2025/06";"29";"26/06/2025";"4";"SS 9 tra Modena e Rubiera (confine provinciale Modena/Reggio Emilia)";"22.935";"0";"20.544";"2.391";"16.784";"6.151";"22.935";"0"
"2025/06";"29";"27/06/2025";"5";"SS 9 tra Modena e Rubiera (confine provinciale Modena/Reggio Emilia)";"22.925";"0";"20.630";"2.295";"16.321";"6.604";"22.925";"0"
"2025/06";"29";"28/06/2025";"6";"SS 9 tra Modena e Rubiera (confine provinciale Modena/Reggio Emilia)";"20.565";"0";"19.977";"588";"13.613";"6.952";"0";"20.565"
"2025/06";"53";"15/06/2025";"7";"SS 309 a San Giuseppe di Comacchio";"12.635";"0";"12.177";"458";"8.665";"3.970";"0";"12.635"
"2025/06";"53";"16/06/2025";"1";"SS 309 a San Giuseppe di Comacchio";"13.705";"0";"9.856";"3.849";"10.586";"3.119";"13.705";"0"
"2025/06";"53";"17/06/2025";"2";"SS 309 a San Giuseppe di Comacchio";"13.597";"0";"9.358";"4.239";"10.465";"3.132";"13.597";"0"
"2025/06";"53";"18/06/2025";"3";"SS 309 a San Giuseppe di Comacchio";"13.214";"0";"9.032";"4.182";"9.807";"3.407";"13.214";"0"
"2025/06";"53";"19/06/2025";"4";"SS 309 a San Giuseppe di Comacchio";"13.923";"0";"9.753";"4.170";"10.336";"3.587";"13.923";"0"
"2025/06";"53";"20/06/2025";"5";"SS 309 a San Giuseppe di Comacchio";"14.998";"0";"11.706";"3.292";"10.739";"4.259";"14.998";"0"
"2025/06";"53";"21/06/2025";"6";"SS 309 a San Giuseppe di Comacchio";"14.356";"0";"13.246";"1.110";"9.803";"4.553";"0";"14.356"
"2025/06";"53";"22/06/2025";"7";"SS 309 a San Giuseppe di Comacchio";"13.304";"0";"12.883";"421";"8.764";"4.540";"0";"13.304"
"2025/06";"53";"23/06/2025";"1";"SS 309 a San Giuseppe di Comacchio";"14.523";"0";"10.597";"3.926";"10.924";"3.599";"14.523";"0"
"2025/06";"53";"24/06/2025";"2";"SS 309 a San Giuseppe di Comacchio";"13.634";"0";"9.297";"4.337";"10.258";"3.376";"13.634";"0"
"2025/06";"53";"25/06/2025";"3";"SS 309 a San Giuseppe di Comacchio";"13.494";"0";"9.305";"4.189";"10.062";"3.432";"13.494";"0"
"2025/06";"53";"26/06/2025";"4";"SS 309 a San Giuseppe di Comacchio";"13.594";"0";"9.645";"3.949";"9.945";"3.649";"13.594";"0"
"2025/06";"53";"27/06/2025";"5";"SS 309 a San Giuseppe di Comacchio";"13.752";"0";"10.699";"3.053";"9.762";"3.990";"13.752";"0"
"2025/06";"53";"28/06/2025";"6";"SS 309 a San Giuseppe di Comacchio";"14.747";"0";"13.592";"1.155";"10.178";"4.569";"0";"14.747"
"2025/06";"95";"15/06/2025";"7";"SS 10 tra Castel San Giovanni e Sarmato";"7.955";"0";"7.876";"79";"5.914";"2.041";"0";"7.955"
"2025/06";"95";"20/06/2025";"5";"SS 10 tra Castel San Giovanni e Sarmato";"11.423";"1";"10.589";"833";"10.182";"1.241";"11.423";"0"
"2025/06";"95";"24/06/2025";"2";"SS 10 tra Castel San Giovanni e Sarmato";"11.258";"1";"10.377";"880";"9.104";"2.154";"11.258";"0"
"2025/06";"95";"26/06/2025";"4";"SS 10 tra Castel San Giovanni e Sarmato";"11.824";"0";"10.963";"861";"9.696";"2.128";"11.824";"0"
"2025/06";"95";"27/06/2025";"5";"SS 10 tra Castel San Giovanni e Sarmato";"11.671";"1";"10.854";"816";"10.052";"1.619";"11.671";"0"
"2025/06";"95";"28/06/2025";"6";"SS 10 tra Castel San Giovanni e Sarmato";"10.185";"2";"9.918";"265";"7.212";"2.973";"0";"10.185"
"2025/06";"98";"15/06/2025";"7";"SP 302R tra Brisighella e San Martino in Gattara (confine regionale Toscana)";"3.460";"0";"3.423";"37";"2.559";"901";"0";"3.460"
"2025/06";"98";"16/06/2025";"1";"SP 302R tra Brisighella e San Martino in Gattara (confine regionale Toscana)";"3.121";"0";"2.888";"233";"2.436";"685";"3.121";"0"
"2025/06";"98";"17/06/2025";"2";"SP 302R tra Brisighella e San Martino in Gattara (confine regionale Toscana)";"2.923";"0";"2.709";"214";"2.200";"723";"2.923";"0"
"2025/06";"98";"18/06/2025";"3";"SP 302R tra Brisighella e San Martino in Gattara (confine regionale Toscana)";"3.088";"0";"2.883";"205";"2.352";"736";"3.088";"0"
"2025/06";"98";"19/06/2025";"4";"SP 302R tra Brisighella e San Martino in Gattara (confine regionale Toscana)";"3.218";"0";"3.010";"208";"2.368";"850";"3.218";"0"
"2025/06";"98";"20/06/2025";"5";"SP 302R tra Brisighella e San Martino in Gattara (confine regionale Toscana)";"3.346";"0";"3.156";"190";"2.420";"926";"3.346";"0"
"2025/06";"98";"21/06/2025";"6";"SP 302R tra Brisighella e San Martino in Gattara (confine regionale Toscana)";"3.224";"0";"3.137";"87";"2.302";"922";"0";"3.224"
"2025/06";"98";"22/06/2025";"7";"SP 302R tra Brisighella e San Martino in Gattara (confine regionale Toscana)";"3.380";"0";"3.329";"51";"2.405";"975";"0";"3.380"
"2025/06";"98";"23/06/2025";"1";"SP 302R tra Brisighella e San Martino in Gattara (confine regionale Toscana)";"3.236";"0";"3.026";"210";"2.422";"814";"3.236";"0"
"2025/06";"98";"24/06/2025";"2";"SP 302R tra Brisighella e San Martino in Gattara (confine regionale Toscana)";"3.085";"0";"2.912";"173";"2.315";"770";"3.085";"0"
"2025/06";"98";"25/06/2025";"3";"SP 302R tra Brisighella e San Martino in Gattara (confine regionale Toscana)";"3.137";"0";"2.955";"182";"2.284";"853";"3.137";"0"
"2025/06";"98";"26/06/2025";"4";"SP 302R tra Brisighella e San Martino in Gattara (confine regionale Toscana)";"3.132";"1";"2.917";"214";"2.331";"801";"3.132";"0"
"2025/06";"98";"27/06/2025";"5";"SP 302R tra Brisighella e San Martino in Gattara (confine regionale Toscana)";"3.404";"0";"3.204";"200";"2.450";"954";"3.404";"0"
"2025/06";"98";"28/06/2025";"6";"SP 302R tra Brisighella e San Martino in Gattara (confine regionale Toscana)";"3.314";"0";"3.229";"85";"2.284";"1.030";"0";"3.314"
"2025/06";"104";"15/06/2025";"7";"SP 10(1) a Ragazzola sul ponte del fiume Po (confine regionale Lombardia)";"";"";"";"";"";"";"";""
"2025/06";"104";"16/06/2025";"1";"SP 10(1) a Ragazzola sul ponte del fiume Po (confine regionale Lombardia)";"";"";"";"";"";"";"";""
"2025/06";"104";"17/06/2025";"2";"SP 10(1) a Ragazzola sul ponte del fiume Po (confine regionale Lombardia)";"";"";"";"";"";"";"";""
"2025/06";"104";"18/06/2025";"3";"SP 10(1) a Ragazzola sul ponte del fiume Po (confine regionale Lombardia)";"";"";"";"";"";"";"";""
"2025/06";"104";"19/06/2025";"4";"SP 10(1) a Ragazzola sul ponte del fiume Po (confine regionale Lombardia)";"";"";"";"";"";"";"";""
"2025/06";"104";"20/06/2025";"5";"SP 10(1) a Ragazzola sul ponte del fiume Po (confine regionale Lombardia)";"";"";"";"";"";"";"";""
"2025/06";"104";"21/06/2025";"6";"SP 10(1) a Ragazzola sul ponte del fiume Po (confine regionale Lombardia)";"";"";"";"";"";"";"";""
"2025/06";"104";"22/06/2025";"7";"SP 10(1) a Ragazzola sul ponte del fiume Po (confine regionale Lombardia)";"";"";"";"";"";"";"";""
"2025/06";"104";"23/06/2025";"1";"SP 10(1) a Ragazzola sul ponte del fiume Po (confine regionale Lombardia)";"";"";"";"";"";"";"";""
"2025/06";"104";"24/06/2025";"2";"SP 10(1) a Ragazzola sul ponte del fiume Po (confine regionale Lombardia)";"";"";"";"";"";"";"";""
"2025/06";"104";"25/06/2025";"3";"SP 10(1) a Ragazzola sul ponte del fiume Po (confine regionale Lombardia)";"";"";"";"";"";"";"";""
"2025/06";"104";"26/06/2025";"4";"SP 10(1) a Ragazzola sul ponte del fiume Po (confine regionale Lombardia)";"";"";"";"";"";"";"";""
"2025/06";"104";"27/06/2025";"5";"SP 10(1) a Ragazzola sul ponte del fiume Po (confine regionale Lombardia)";"";"";"";"";"";"";"";""
"2025/06";"104";"28/06/2025";"6";"SP 10(1) a Ragazzola sul ponte del fiume Po (confine regionale Lombardia)";"";"";"";"";"";"";"";""
"2025/06";"107";"15/06/2025";"7";"SP 85 tra Rubiera e Fontana (viadotto A 1)";"6.959";"0";"6.905";"54";"4.546";"2.413";"0";"6.959"
"2025/06";"107";"16/06/2025";"1";"SP 85 tra Rubiera e Fontana (viadotto A 1)";"9.665";"0";"8.666";"999";"7.527";"2.138";"9.665";"0"
"2025/06";"107";"17/06/2025";"2";"SP 85 tra Rubiera e Fontana (viadotto A 1)";"10.109";"1";"9.047";"1.061";"7.892";"2.217";"10.109";"0"
"2025/06";"107";"18/06/2025";"3";"SP 85 tra Rubiera e Fontana (viadotto A 1)";"10.064";"0";"9.068";"996";"7.692";"2.372";"10.064";"0"
"2025/06";"107";"19/06/2025";"4";"SP 85 tra Rubiera e Fontana (viadotto A 1)";"10.425";"1";"9.316";"1.108";"7.821";"2.604";"10.425";"0"
"2025/06";"107";"20/06/2025";"5";"SP 85 tra Rubiera e Fontana (viadotto A 1)";"10.421";"0";"9.381";"1.040";"7.785";"2.636";"10.421";"0"
"2025/06";"107";"21/06/2025";"6";"SP 85 tra Rubiera e Fontana (viadotto A 1)";"8.136";"0";"7.928";"208";"5.719";"2.417";"0";"8.136"
"2025/06";"107";"22/06/2025";"7";"SP 85 tra Rubiera e Fontana (viadotto A 1)";"6.424";"0";"6.359";"65";"4.099";"2.325";"0";"6.424"
