"AnnoMese";"Postazione";"Giorno";"N Giorno Settimana";"Strada";"Transiti - Totale";"Transiti - Non Classificato";"Transiti - Leggeri";"Transiti - Pesanti";"Transiti - Diurno";"Transiti - Notturno";"Transiti - Feriali";"Transiti - Festivi"
"2025/06";"9";"04/06/2025";"3";"SS 67 a Portico di Romagna tra Rocca San Casciano e San Benedetto in Alpe";"1.326";"0";"1.278";"48";"1.053";"273";"1.326";"0"
"2025/06";"9";"05/06/2025";"4";"SS 67 a Portico di Romagna tra Rocca San Casciano e San Benedetto in Alpe";"1.359";"0";"1.307";"52";"1.084";"275";"1.359";"0"
"2025/06";"9";"06/06/2025";"5";"SS 67 a Portico di Romagna tra Rocca San Casciano e San Benedetto in Alpe";"1.518";"0";"1.449";"69";"1.204";"314";"1.518";"0"
"2025/06";"9";"07/06/2025";"6";"SS 67 a Portico di Romagna tra Rocca San Casciano e San Benedetto in Alpe";"1.664";"0";"1.596";"68";"1.254";"410";"0";"1.664"
"2025/06";"9";"08/06/2025";"7";"SS 67 a Portico di Romagna tra Rocca San Casciano e San Benedetto in Alpe";"1.803";"0";"1.784";"19";"1.500";"303";"0";"1.803"
"2025/06";"9";"09/06/2025";"1";"SS 67 a Portico di Romagna tra Rocca San Casciano e San Benedetto in Alpe";"1.268";"0";"1.218";"50";"1.003";"265";"1.268";"0"
"2025/06";"9";"10/06/2025";"2";"SS 67 a Portico di Romagna tra Rocca San Casciano e San Benedetto in Alpe";"1.259";"0";"1.199";"60";"988";"271";"1.259";"0"
"2025/06";"9";"11/06/2025";"3";"SS 67 a Portico di Romagna tra Rocca San Casciano e San Benedetto in Alpe";"1.367";"0";"1.310";"57";"1.098";"269";"1.367";"0"
"2025/06";"9";"12/06/2025";"4";"SS 67 a Portico di Romagna tra Rocca San Casciano e San Benedetto in Alpe";"1.382";"0";"1.308";"74";"1.096";"286";"1.382";"0"
"2025/06";"9";"13/06/2025";"5";"SS 67 a Portico di Romagna tra Rocca San Casciano e San Benedetto in Alpe";"1.614";"0";"1.534";"80";"1.250";"364";"1.614";"0"
"2025/06";"9";"14/06/2025";"6";"SS 67 a Portico di Romagna tra Rocca San Casciano e San Benedetto in Alpe";"1.647";"0";"1.603";"44";"1.305";"342";"0";"1.647"
"2025/06";"12";"01/06/2025";"7";"SS 16 tra A 14 (casello Cattolica) e confine regionale Marche";"17.269";"1";"17.124";"144";"11.447";"5.822";"0";"17.269"
"2025/06";"12";"02/06/2025";"1";"SS 16 tra A 14 (casello Cattolica) e confine regionale Marche";"16.344";"0";"16.132";"212";"11.190";"5.154";"16.344";"0"
"2025/06";"12";"03/06/2025";"2";"SS 16 tra A 14 (casello Cattolica) e confine regionale Marche";"16.149";"1";"15.365";"783";"12.632";"3.517";"16.149";"0"
"2025/06";"12";"04/06/2025";"3";"SS 16 tra A 14 (casello Cattolica) e confine regionale Marche";"15.688";"2";"14.951";"735";"12.072";"3.616";"15.688";"0"
"2025/06";"12";"05/06/2025";"4";"SS 16 tra A 14 (casello Cattolica) e confine regionale Marche";"16.499";"1";"15.786";"712";"12.656";"3.843";"16.499";"0"
"2025/06";"12";"06/06/2025";"5";"SS 16 tra A 14 (casello Cattolica) e confine regionale Marche";"17.117";"0";"16.412";"705";"12.685";"4.432";"17.117";"0"
"2025/06";"12";"07/06/2025";"6";"SS 16 tra A 14 (casello Cattolica) e confine regionale Marche";"15.703";"0";"15.442";"261";"10.474";"5.229";"0";"15.703"
"2025/06";"12";"08/06/2025";"7";"SS 16 tra A 14 (casello Cattolica) e confine regionale Marche";"13.511";"0";"13.397";"114";"8.762";"4.749";"0";"13.511"
"2025/06";"12";"09/06/2025";"1";"SS 16 tra A 14 (casello Cattolica) e confine regionale Marche";"15.831";"1";"15.102";"728";"12.155";"3.676";"15.831";"0"
"2025/06";"12";"10/06/2025";"2";"SS 16 tra A 14 (casello Cattolica) e confine regionale Marche";"16.216";"3";"15.455";"758";"12.191";"4.025";"16.216";"0"
"2025/06";"12";"11/06/2025";"3";"SS 16 tra A 14 (casello Cattolica) e confine regionale Marche";"16.192";"0";"15.547";"645";"11.635";"4.557";"16.192";"0"
"2025/06";"12";"12/06/2025";"4";"SS 16 tra A 14 (casello Cattolica) e confine regionale Marche";"16.951";"2";"16.233";"716";"12.468";"4.483";"16.951";"0"
"2025/06";"12";"13/06/2025";"5";"SS 16 tra A 14 (casello Cattolica) e confine regionale Marche";"18.425";"1";"17.588";"836";"13.498";"4.927";"18.425";"0"
"2025/06";"12";"14/06/2025";"6";"SS 16 tra A 14 (casello Cattolica) e confine regionale Marche";"17.503";"1";"17.230";"272";"11.641";"5.862";"0";"17.503"
"2025/06";"16";"01/06/2025";"7";"SP 69 (ex SS 496) tra Bondeno e Pilastri (confine regionale Lombardia)";"1.835";"0";"1.801";"34";"1.270";"565";"0";"1.835"
"2025/06";"16";"02/06/2025";"1";"SP 69 (ex SS 496) tra Bondeno e Pilastri (confine regionale Lombardia)";"1.812";"0";"1.770";"42";"1.213";"599";"1.812";"0"
"2025/06";"16";"03/06/2025";"2";"SP 69 (ex SS 496) tra Bondeno e Pilastri (confine regionale Lombardia)";"2.001";"0";"1.824";"177";"1.595";"406";"2.001";"0"
"2025/06";"16";"04/06/2025";"3";"SP 69 (ex SS 496) tra Bondeno e Pilastri (confine regionale Lombardia)";"1.843";"0";"1.673";"170";"1.409";"434";"1.843";"0"
"2025/06";"16";"05/06/2025";"4";"SP 69 (ex SS 496) tra Bondeno e Pilastri (confine regionale Lombardia)";"1.928";"0";"1.742";"186";"1.469";"459";"1.928";"0"
"2025/06";"16";"06/06/2025";"5";"SP 69 (ex SS 496) tra Bondeno e Pilastri (confine regionale Lombardia)";"2.065";"0";"1.911";"154";"1.591";"474";"2.065";"0"
"2025/06";"16";"07/06/2025";"6";"SP 69 (ex SS 496) tra Bondeno e Pilastri (confine regionale Lombardia)";"1.723";"0";"1.663";"60";"1.211";"512";"0";"1.723"
"2025/06";"16";"08/06/2025";"7";"SP 69 (ex SS 496) tra Bondeno e Pilastri (confine regionale Lombardia)";"1.771";"0";"1.727";"44";"1.186";"585";"0";"1.771"
"2025/06";"16";"09/06/2025";"1";"SP 69 (ex SS 496) tra Bondeno e Pilastri (confine regionale Lombardia)";"2.022";"0";"1.864";"158";"1.566";"456";"2.022";"0"
"2025/06";"16";"10/06/2025";"2";"SP 69 (ex SS 496) tra Bondeno e Pilastri (confine regionale Lombardia)";"1.849";"0";"1.704";"145";"1.466";"383";"1.849";"0"
"2025/06";"16";"11/06/2025";"3";"SP 69 (ex SS 496) tra Bondeno e Pilastri (confine regionale Lombardia)";"1.848";"0";"1.666";"182";"1.437";"411";"1.848";"0"
"2025/06";"16";"12/06/2025";"4";"SP 69 (ex SS 496) tra Bondeno e Pilastri (confine regionale Lombardia)";"1.884";"0";"1.705";"179";"1.401";"483";"1.884";"0"
"2025/06";"16";"13/06/2025";"5";"SP 69 (ex SS 496) tra Bondeno e Pilastri (confine regionale Lombardia)";"2.168";"0";"1.955";"213";"1.645";"523";"2.168";"0"
"2025/06";"16";"14/06/2025";"6";"SP 69 (ex SS 496) tra Bondeno e Pilastri (confine regionale Lombardia)";"1.991";"0";"1.880";"111";"1.450";"541";"0";"1.991"
"2025/06";"17";"01/06/2025";"7";"SS 12 tra Mirandola e confine regionale Lombardia";"6.231";"0";"6.165";"66";"4.111";"2.120";"0";"6.231"
"2025/06";"17";"02/06/2025";"1";"SS 12 tra Mirandola e confine regionale Lombardia";"5.948";"0";"5.836";"112";"4.125";"1.823";"5.948";"0"
"2025/06";"17";"03/06/2025";"2";"SS 12 tra Mirandola e confine regionale Lombardia";"11.301";"0";"10.151";"1.150";"8.706";"2.595";"11.301";"0"
"2025/06";"17";"04/06/2025";"3";"SS 12 tra Mirandola e confine regionale Lombardia";"11.534";"0";"10.403";"1.131";"8.876";"2.658";"11.534";"0"
"2025/06";"17";"05/06/2025";"4";"SS 12 tra Mirandola e confine regionale Lombardia";"11.477";"0";"10.309";"1.168";"8.681";"2.796";"11.477";"0"
"2025/06";"17";"06/06/2025";"5";"SS 12 tra Mirandola e confine regionale Lombardia";"11.764";"0";"10.659";"1.105";"8.726";"3.038";"11.764";"0"
"2025/06";"17";"07/06/2025";"6";"SS 12 tra Mirandola e confine regionale Lombardia";"8.732";"0";"8.512";"220";"6.059";"2.673";"0";"8.732"
"2025/06";"17";"08/06/2025";"7";"SS 12 tra Mirandola e confine regionale Lombardia";"7.890";"0";"7.812";"78";"5.337";"2.553";"0";"7.890"
"2025/06";"17";"09/06/2025";"1";"SS 12 tra Mirandola e confine regionale Lombardia";"11.032";"0";"9.958";"1.074";"8.397";"2.635";"11.032";"0"
"2025/06";"17";"10/06/2025";"2";"SS 12 tra Mirandola e confine regionale Lombardia";"11.078";"0";"9.993";"1.085";"8.351";"2.727";"11.078";"0"
"2025/06";"17";"11/06/2025";"3";"SS 12 tra Mirandola e confine regionale Lombardia";"11.187";"0";"10.028";"1.159";"8.462";"2.725";"11.187";"0"
"2025/06";"17";"12/06/2025";"4";"SS 12 tra Mirandola e confine regionale Lombardia";"11.454";"0";"10.227";"1.227";"8.613";"2.841";"11.454";"0"
"2025/06";"17";"13/06/2025";"5";"SS 12 tra Mirandola e confine regionale Lombardia";"11.777";"0";"10.641";"1.136";"8.483";"3.294";"11.777";"0"
"2025/06";"17";"14/06/2025";"6";"SS 12 tra Mirandola e confine regionale Lombardia";"8.782";"0";"8.563";"219";"5.895";"2.887";"0";"8.782"
"2025/06";"19";"01/06/2025";"7";"SS 343 tra Colorno e ponte fiume Po (confine regionale Lombardia)";"9.549";"0";"9.370";"179";"6.619";"2.930";"0";"9.549"
"2025/06";"19";"02/06/2025";"1";"SS 343 tra Colorno e ponte fiume Po (confine regionale Lombardia)";"9.428";"0";"9.121";"307";"6.547";"2.881";"9.428";"0"
"2025/06";"19";"03/06/2025";"2";"SS 343 tra Colorno e ponte fiume Po (confine regionale Lombardia)";"13.130";"0";"10.417";"2.713";"10.022";"3.108";"13.130";"0"
"2025/06";"19";"04/06/2025";"3";"SS 343 tra Colorno e ponte fiume Po (confine regionale Lombardia)";"12.936";"0";"10.241";"2.695";"9.959";"2.977";"12.936";"0"
"2025/06";"19";"05/06/2025";"4";"SS 343 tra Colorno e ponte fiume Po (confine regionale Lombardia)";"13.475";"0";"10.642";"2.833";"10.321";"3.154";"13.475";"0"
"2025/06";"19";"06/06/2025";"5";"SS 343 tra Colorno e ponte fiume Po (confine regionale Lombardia)";"13.725";"0";"11.076";"2.649";"10.333";"3.392";"13.725";"0"
"2025/06";"19";"07/06/2025";"6";"SS 343 tra Colorno e ponte fiume Po (confine regionale Lombardia)";"10.859";"0";"10.311";"548";"7.885";"2.974";"0";"10.859"
"2025/06";"19";"08/06/2025";"7";"SS 343 tra Colorno e ponte fiume Po (confine regionale Lombardia)";"9.612";"0";"9.416";"196";"6.486";"3.126";"0";"9.612"
"2025/06";"19";"09/06/2025";"1";"SS 343 tra Colorno e ponte fiume Po (confine regionale Lombardia)";"12.957";"0";"10.288";"2.669";"9.881";"3.076";"12.957";"0"
"2025/06";"19";"10/06/2025";"2";"SS 343 tra Colorno e ponte fiume Po (confine regionale Lombardia)";"13.225";"0";"10.534";"2.691";"10.158";"3.067";"13.225";"0"
"2025/06";"19";"11/06/2025";"3";"SS 343 tra Colorno e ponte fiume Po (confine regionale Lombardia)";"13.317";"0";"10.449";"2.868";"10.173";"3.144";"13.317";"0"
"2025/06";"19";"12/06/2025";"4";"SS 343 tra Colorno e ponte fiume Po (confine regionale Lombardia)";"13.378";"0";"10.560";"2.818";"10.049";"3.329";"13.378";"0"
"2025/06";"19";"13/06/2025";"5";"SS 343 tra Colorno e ponte fiume Po (confine regionale Lombardia)";"13.562";"0";"11.008";"2.554";"10.030";"3.532";"13.562";"0"
"2025/06";"19";"14/06/2025";"6";"SS 343 tra Colorno e ponte fiume Po (confine regionale Lombardia)";"10.849";"0";"10.330";"519";"7.596";"3.253";"0";"10.849"
"2025/06";"25";"01/06/2025";"7";"SS 9 a San Prospero Parmense tra Parma e confine provinciale Parma/Reggio Emilia";"21.041";"0";"20.921";"120";"13.702";"7.339";"0";"21.041"
"2025/06";"25";"02/06/2025";"1";"SS 9 a San Prospero Parmense tra Parma e confine provinciale Parma/Reggio Emilia";"19.445";"0";"19.261";"184";"12.859";"6.586";"19.445";"0"
"2025/06";"25";"03/06/2025";"2";"SS 9 a San Prospero Parmense tra Parma e confine provinciale Parma/Reggio Emilia";"28.678";"0";"26.795";"1.883";"21.264";"7.414";"28.678";"0"
"2025/06";"25";"04/06/2025";"3";"SS 9 a San Prospero Parmense tra Parma e confine provinciale Parma/Reggio Emilia";"29.359";"0";"27.368";"1.991";"21.612";"7.747";"29.359";"0"
"2025/06";"25";"05/06/2025";"4";"SS 9 a San Prospero Parmense tra Parma e confine provinciale Parma/Reggio Emilia";"28.056";"0";"26.039";"2.017";"20.481";"7.575";"28.056";"0"
"2025/06";"25";"06/06/2025";"5";"SS 9 a San Prospero Parmense tra Parma e confine provinciale Parma/Reggio Emilia";"30.421";"0";"28.566";"1.855";"21.670";"8.751";"30.421";"0"
"2025/06";"25";"07/06/2025";"6";"SS 9 a San Prospero Parmense tra Parma e confine provinciale Parma/Reggio Emilia";"27.676";"0";"27.154";"522";"18.461";"9.215";"0";"27.676"
"2025/06";"25";"08/06/2025";"7";"SS 9 a San Prospero Parmense tra Parma e confine provinciale Parma/Reggio Emilia";"24.828";"0";"24.702";"126";"15.375";"9.453";"0";"24.828"
"2025/06";"25";"09/06/2025";"1";"SS 9 a San Prospero Parmense tra Parma e confine provinciale Parma/Reggio Emilia";"28.539";"0";"26.767";"1.772";"21.075";"7.464";"28.539";"0"
"2025/06";"25";"10/06/2025";"2";"SS 9 a San Prospero Parmense tra Parma e confine provinciale Parma/Reggio Emilia";"28.778";"0";"26.990";"1.788";"21.222";"7.556";"28.778";"0"
"2025/06";"25";"11/06/2025";"3";"SS 9 a San Prospero Parmense tra Parma e confine provinciale Parma/Reggio Emilia";"29.674";"0";"27.762";"1.912";"21.665";"8.009";"29.674";"0"
"2025/06";"25";"12/06/2025";"4";"SS 9 a San Prospero Parmense tra Parma e confine provinciale Parma/Reggio Emilia";"30.308";"0";"28.131";"2.177";"21.441";"8.867";"30.308";"0"
"2025/06";"25";"13/06/2025";"5";"SS 9 a San Prospero Parmense tra Parma e confine provinciale Parma/Reggio Emilia";"32.970";"0";"30.171";"2.799";"21.534";"11.436";"32.970";"0"
"2025/06";"25";"14/06/2025";"6";"SS 9 a San Prospero Parmense tra Parma e confine provinciale Parma/Reggio Emilia";"26.335";"0";"25.953";"382";"17.325";"9.010";"0";"26.335"
"2025/06";"29";"01/06/2025";"7";"SS 9 tra Modena e Rubiera (confine provinciale Modena/Reggio Emilia)";"19.202";"0";"19.002";"200";"12.592";"6.610";"0";"19.202"
"2025/06";"29";"02/06/2025";"1";"SS 9 tra Modena e Rubiera (confine provinciale Modena/Reggio Emilia)";"16.581";"0";"16.334";"247";"11.164";"5.417";"16.581";"0"
"2025/06";"29";"03/06/2025";"2";"SS 9 tra Modena e Rubiera (confine provinciale Modena/Reggio Emilia)";"22.588";"0";"20.192";"2.396";"17.042";"5.546";"22.588";"0"
"2025/06";"29";"04/06/2025";"3";"SS 9 tra Modena e Rubiera (confine provinciale Modena/Reggio Emilia)";"24.267";"0";"21.313";"2.954";"17.583";"6.684";"24.267";"0"
"2025/06";"29";"05/06/2025";"4";"SS 9 tra Modena e Rubiera (confine provinciale Modena/Reggio Emilia)";"25.400";"0";"21.820";"3.580";"17.456";"7.944";"25.400";"0"
"2025/06";"29";"06/06/2025";"5";"SS 9 tra Modena e Rubiera (confine provinciale Modena/Reggio Emilia)";"24.336";"0";"21.604";"2.732";"17.069";"7.267";"24.336";"0"
"2025/06";"29";"07/06/2025";"6";"SS 9 tra Modena e Rubiera (confine provinciale Modena/Reggio Emilia)";"23.494";"0";"22.899";"595";"16.013";"7.481";"0";"23.494"
"2025/06";"29";"08/06/2025";"7";"SS 9 tra Modena e Rubiera (confine provinciale Modena/Reggio Emilia)";"21.043";"0";"20.755";"288";"13.476";"7.567";"0";"21.043"
"2025/06";"29";"09/06/2025";"1";"SS 9 tra Modena e Rubiera (confine provinciale Modena/Reggio Emilia)";"22.576";"0";"20.293";"2.283";"16.861";"5.715";"22.576";"0"
"2025/06";"29";"10/06/2025";"2";"SS 9 tra Modena e Rubiera (confine provinciale Modena/Reggio Emilia)";"22.380";"0";"20.112";"2.268";"16.752";"5.628";"22.380";"0"
"2025/06";"29";"11/06/2025";"3";"SS 9 tra Modena e Rubiera (confine provinciale Modena/Reggio Emilia)";"23.048";"0";"20.615";"2.433";"17.125";"5.923";"23.048";"0"
"2025/06";"29";"12/06/2025";"4";"SS 9 tra Modena e Rubiera (confine provinciale Modena/Reggio Emilia)";"23.335";"0";"20.835";"2.500";"16.994";"6.341";"23.335";"0"
"2025/06";"29";"13/06/2025";"5";"SS 9 tra Modena e Rubiera (confine provinciale Modena/Reggio Emilia)";"23.976";"0";"21.623";"2.353";"17.023";"6.953";"23.976";"0"
"2025/06";"29";"14/06/2025";"6";"SS 9 tra Modena e Rubiera (confine provinciale Modena/Reggio Emilia)";"21.963";"0";"21.395";"568";"14.702";"7.261";"0";"21.963"
"2025/06";"53";"01/06/2025";"7";"SS 309 a San Giuseppe di Comacchio";"13.722";"0";"13.396";"326";"9.496";"4.226";"0";"13.722"
"2025/06";"53";"02/06/2025";"1";"SS 309 a San Giuseppe di Comacchio";"12.893";"0";"12.303";"590";"9.064";"3.829";"12.893";"0"
"2025/06";"53";"03/06/2025";"2";"SS 309 a San Giuseppe di Comacchio";"13.180";"0";"8.963";"4.217";"9.978";"3.202";"13.180";"0"
"2025/06";"53";"04/06/2025";"3";"SS 309 a San Giuseppe di Comacchio";"12.570";"0";"8.004";"4.566";"9.521";"3.049";"12.570";"0"
"2025/06";"53";"05/06/2025";"4";"SS 309 a San Giuseppe di Comacchio";"12.907";"0";"8.661";"4.246";"9.677";"3.230";"12.907";"0"
"2025/06";"53";"06/06/2025";"5";"SS 309 a San Giuseppe di Comacchio";"13.445";"0";"9.784";"3.661";"10.032";"3.413";"13.445";"0"
"2025/06";"53";"07/06/2025";"6";"SS 309 a San Giuseppe di Comacchio";"12.321";"0";"11.144";"1.177";"8.535";"3.786";"0";"12.321"
"2025/06";"53";"08/06/2025";"7";"SS 309 a San Giuseppe di Comacchio";"11.418";"0";"10.961";"457";"7.892";"3.526";"0";"11.418"
"2025/06";"53";"09/06/2025";"1";"SS 309 a San Giuseppe di Comacchio";"13.064";"0";"9.355";"3.709";"9.936";"3.128";"13.064";"0"
"2025/06";"53";"10/06/2025";"2";"SS 309 a San Giuseppe di Comacchio";"12.576";"0";"8.612";"3.964";"9.453";"3.123";"12.576";"0"
"2025/06";"53";"11/06/2025";"3";"SS 309 a San Giuseppe di Comacchio";"13.102";"0";"8.835";"4.267";"9.774";"3.328";"13.102";"0"
"2025/06";"53";"12/06/2025";"4";"SS 309 a San Giuseppe di Comacchio";"13.563";"0";"9.206";"4.357";"10.032";"3.531";"13.563";"0"
"2025/06";"53";"13/06/2025";"5";"SS 309 a San Giuseppe di Comacchio";"14.240";"0";"10.812";"3.428";"10.308";"3.932";"14.240";"0"
"2025/06";"53";"14/06/2025";"6";"SS 309 a San Giuseppe di Comacchio";"13.326";"0";"12.210";"1.116";"9.259";"4.067";"0";"13.326"
"2025/06";"95";"01/06/2025";"7";"SS 10 tra Castel San Giovanni e Sarmato";"8.389";"0";"8.258";"131";"5.905";"2.484";"0";"8.389"
"2025/06";"95";"02/06/2025";"1";"SS 10 tra Castel San Giovanni e Sarmato";"6.931";"0";"6.817";"114";"5.414";"1.517";"6.931";"0"
"2025/06";"95";"03/06/2025";"2";"SS 10 tra Castel San Giovanni e Sarmato";"13.580";"1";"12.622";"957";"10.580";"3.000";"13.580";"0"
"2025/06";"95";"04/06/2025";"3";"SS 10 tra Castel San Giovanni e Sarmato";"11.638";"1";"10.757";"880";"9.615";"2.023";"11.638";"0"
"2025/06";"95";"05/06/2025";"4";"SS 10 tra Castel San Giovanni e Sarmato";"13.921";"1";"12.900";"1.020";"10.675";"3.246";"13.921";"0"
"2025/06";"95";"06/06/2025";"5";"SS 10 tra Castel San Giovanni e Sarmato";"14.346";"1";"13.388";"957";"10.902";"3.444";"14.346";"0"
"2025/06";"95";"07/06/2025";"6";"SS 10 tra Castel San Giovanni e Sarmato";"11.222";"1";"10.951";"270";"7.931";"3.291";"0";"11.222"
"2025/06";"95";"08/06/2025";"7";"SS 10 tra Castel San Giovanni e Sarmato";"7.447";"0";"7.361";"86";"6.225";"1.222";"0";"7.447"
"2025/06";"95";"09/06/2025";"1";"SS 10 tra Castel San Giovanni e Sarmato";"13.168";"1";"12.299";"868";"9.976";"3.192";"13.168";"0"
"2025/06";"95";"10/06/2025";"2";"SS 10 tra Castel San Giovanni e Sarmato";"6.893";"0";"6.321";"572";"5.701";"1.192";"6.893";"0"
"2025/06";"95";"12/06/2025";"4";"SS 10 tra Castel San Giovanni e Sarmato";"13.323";"0";"12.420";"903";"10.209";"3.114";"13.323";"0"
"2025/06";"95";"13/06/2025";"5";"SS 10 tra Castel San Giovanni e Sarmato";"6.678";"0";"6.117";"561";"5.474";"1.204";"6.678";"0"
"2025/06";"98";"01/06/2025";"7";"SP 302R tra Brisighella e San Martino in Gattara (confine regionale Toscana)";"1.466";"0";"1.459";"7";"958";"508";"0";"1.466"
"2025/06";"98";"02/06/2025";"1";"SP 302R tra Brisighella e San Martino in Gattara (confine regionale Toscana)";"";"";"";"";"";"";"";""
"2025/06";"98";"03/06/2025";"2";"SP 302R tra Brisighella e San Martino in Gattara (confine regionale Toscana)";"1.447";"0";"1.360";"87";"1.082";"365";"1.447";"0"
"2025/06";"98";"04/06/2025";"3";"SP 302R tra Brisighella e San Martino in Gattara (confine regionale Toscana)";"1.752";"0";"1.637";"115";"1.276";"476";"1.752";"0"
"2025/06";"98";"05/06/2025";"4";"SP 302R tra Brisighella e San Martino in Gattara (confine regionale Toscana)";"1.597";"0";"1.474";"123";"1.177";"420";"1.597";"0"
"2025/06";"98";"06/06/2025";"5";"SP 302R tra Brisighella e San Martino in Gattara (confine regionale Toscana)";"1.642";"0";"1.544";"98";"1.121";"521";"1.642";"0"
"2025/06";"98";"07/06/2025";"6";"SP 302R tra Brisighella e San Martino in Gattara (confine regionale Toscana)";"1.419";"1";"1.377";"41";"944";"475";"0";"1.419"
"2025/06";"98";"08/06/2025";"7";"SP 302R tra Brisighella e San Martino in Gattara (confine regionale Toscana)";"1.391";"0";"1.386";"5";"1.004";"387";"0";"1.391"
"2025/06";"98";"10/06/2025";"2";"SP 302R tra Brisighella e San Martino in Gattara (confine regionale Toscana)";"1.338";"0";"1.242";"96";"1.003";"335";"1.338";"0"
"2025/06";"98";"13/06/2025";"5";"SP 302R tra Brisighella e San Martino in Gattara (confine regionale Toscana)";"3.187";"1";"2.993";"193";"2.367";"820";"3.187";"0"
"2025/06";"98";"14/06/2025";"6";"SP 302R tra Brisighella e San Martino in Gattara (confine regionale Toscana)";"3.066";"0";"2.977";"89";"2.198";"868";"0";"3.066"
"2025/06";"104";"01/06/2025";"7";"SP 10(1) a Ragazzola sul ponte del fiume Po (confine regionale Lombardia)";"";"";"";"";"";"";"";""
"2025/06";"104";"02/06/2025";"1";"SP 10(1) a Ragazzola sul ponte del fiume Po (confine regionale Lombardia)";"4.051";"31";"3.906";"114";"2.743";"1.308";"4.051";"0"
"2025/06";"104";"03/06/2025";"2";"SP 10(1) a Ragazzola sul ponte del fiume Po (confine regionale Lombardia)";"";"";"";"";"";"";"";""
"2025/06";"104";"04/06/2025";"3";"SP 10(1) a Ragazzola sul ponte del fiume Po (confine regionale Lombardia)";"";"";"";"";"";"";"";""
"2025/06";"104";"05/06/2025";"4";"SP 10(1) a Ragazzola sul ponte del fiume Po (confine regionale Lombardia)";"";"";"";"";"";"";"";""
"2025/06";"104";"06/06/2025";"5";"SP 10(1) a Ragazzola sul ponte del fiume Po (confine regionale Lombardia)";"";"";"";"";"";"";"";""
"2025/06";"104";"07/06/2025";"6";"SP 10(1) a Ragazzola sul ponte del fiume Po (confine regionale Lombardia)";"";"";"";"";"";"";"";""
"2025/06";"104";"08/06/2025";"7";"SP 10(1) a Ragazzola sul ponte del fiume Po (confine regionale Lombardia)";"";"";"";"";"";"";"";""
"2025/06";"104";"09/06/2025";"1";"SP 10(1) a Ragazzola sul ponte del fiume Po (confine regionale Lombardia)";"";"";"";"";"";"";"";""
"2025/06";"104";"10/06/2025";"2";"SP 10(1) a Ragazzola sul ponte del fiume Po (confine regionale Lombardia)";"";"";"";"";"";"";"";""
"2025/06";"104";"11/06/2025";"3";"SP 10(1) a Ragazzola sul ponte del fiume Po (confine regionale Lombardia)";"";"";"";"";"";"";"";""
"2025/06";"104";"12/06/2025";"4";"SP 10(1) a Ragazzola sul ponte del fiume Po (confine regionale Lombardia)";"";"";"";"";"";"";"";""
"2025/06";"104";"13/06/2025";"5";"SP 10(1) a Ragazzola sul ponte del fiume Po (confine regionale Lombardia)";"";"";"";"";"";"";"";""
